cislo;cislo_vyr;zkratka;skupina;nazev;s_jednotky;s_dodavatel;dodavatel;dopl_udaj_zb;dopl_u1_udaj;dopl_u1_kusu;dopl_u1_kod;dopl_u2_udaj;dopl_u2_kusu;dopl_u2_kod;dopl_u3_udaj;dopl_u3_kusu;dopl_u3_kod;dopl_u4_udaj;dopl_u4_kusu;dopl_u4_kod;dopl_u5_udaj;dopl_u5_kusu;dopl_u5_kod;dopl_u6_udaj;dopl_u6_kusu;dopl_u6_kod;dopl_u7_udaj;dopl_u7_kusu;dopl_u7_kod;dopl_u8_udaj;dopl_u8_kusu;dopl_u8_kod;dopl_u9_udaj;dopl_u9_kusu;dopl_u9_kod;dopl_u10_udaj;dopl_u10_kusu;dopl_u10_kod;cena_n_prum;cena_n_posl;sazba_dph;dph_r;s_dph;cena_p1;cena_p1_dph;dph_p1;cena_p2;cena_p2_dph;dph_p2;cena_p3;cena_p3_dph;dph_p3;cena_p4;cena_p4_dph;dph_p4;oznaceni;cis_pozn;hmotnost;kusu;kusu_rezer;kusu_pozad;kusu_balen;min_zas;max_zas;typ_pol;spraz_pol;sp_typ_pol;sp_cislo;sp_kod;sp_skupina;sp_zkratka;sp_nazev;sp_s_jednotky;sp_mnozstvi;sp_prijimat;sp_t_slev_c_saz;sp_h_slev_c_saz;sp_c_slev_c_saz;sp_polozka_nazev;sp_polozka_cena_n;sp_polozka_dph;sp_polozka_cena_p1;sp_polozka_cena_p1_dph;sp_polozka_dph_p1;sp_polozka_cena_p2;sp_polozka_cena_p2_dph;sp_polozka_dph_p2;sp_polozka_cena_p3;sp_polozka_cena_p3_dph;sp_polozka_dph_p3;sp_polozka_cena_p4;sp_polozka_cena_p4_dph;sp_polozka_dph_p4;sp_polozka_rezerva;sp_polozka_rezerva2;sp_polozka_kusu;sp_polozka_kusu_rezer;sp_polozka_kusu_pozad;sp_polozka_kusu_balen;sp_polozka_hmotnost;sp_polozka_oznaceni;sp_polozka_kdy_bude;sp_polozka_souct_udaj;cis_podskl;do_i_obchodu;int_obchod_popis_adr;int_obchod_popis_soub;int_obchod_obrazek_adr;int_obchod_obrazek_soub;int_obchod_vyrobce;int_obchod_perex;int_obchod_kategorie;int_obchod_poradi;int_obchod_nove;int_obchod_akce;int_obchod_tip;k_cena_jedn;n_cena_jedn;vyr_cisla;souct_udaj;slevy_pc;vazena_polozka;rezerva;recykl_prisp;recykl_prisp_dph;recykl_prisp_pouziti;Unnamed: 127;cena;jednotka
576;180001120016;Klíč 75/52 HH;VODA;Klíč spojky a šroubení 75/52 B/C HH;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170.0;170.0;1;0.21;21.0;204.0;246.84;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;1030;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
520;02520001;Klíček BURG;ND VODA;Klíček ZSLE1-011 - výrobky Pavliš;ks;BURG-Schliessysteme s.r.o.;1317.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.76;17.76;1;0.21;21.0;26.612;32.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;540;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
493;02493008;"Kohout kul. 1""";ND VODA;"Kohout kulový 1""";ks;Jiří Jung;1080.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.67;80.67;1;0.21;21.0;100.826;122.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
501;0220000220004;Koleč.ovl.ostat;ND VODA;Kolečko ovládací - ostatní;ks;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;12.81;15.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
291;02291000;"Koleč.ovl 1""";ND VODA;"Kolečko ovládací 1""";ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;15.372;18.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
290;02290003;"Koleč.ovl.1/2""";ND VODA;"Kolečko ovládací 1/2""";ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;13.802;16.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
46;02460000;"Koleč.ovl.3/4""";ND VODA;"Kolečko ovládací 3/4"" (D25)";ks;Jiří Jung;1080.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.27;19.27;1;0.21;21.0;25.041;30.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
1;02100005;Kontroly HP;FA;Kontroly (revize) HP SKP743015;výk;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;True;O;2.0;;;;Balné a poštovné;ks;1.0;True;S;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
2;02200002;Kontroly PV;FA;Kontroly (revize) PV SKP743015;výk;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;True;O;2.0;;;;Balné a poštovné;ks;1.0;True;S;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
235;02235004;Kornout S6;ND HP;Kornout S6 Kodreta;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;61.488;74.4;0.21;50.413;61.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
522;fin015;Krab.velka+zám;ostatní;Krab. 0na klíč velká+Z /11,5x11,5/3;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280.0;280.0;1;0.21;21.0;336.033;406.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;274.38;332.0;0.21;;560;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
132;KOM/HR/Z;Krab.10x10+záme;ostatní;Krab.na klíč se zámk.10,5x10x2,5cm;ks;KRAKEE spol. s r.o.;584.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190.0;190.0;1;0.21;21.0;243.719;294.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
47;02470009;Krab.12,5x12,5;ostatní;Krabička hlásiče PVC 12,5x12,5cm;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270.0;270.0;1;0.21;21.0;345.372;417.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
131;KOM/HR;Krab. 7,7x7,7;ostatní;Krabička na klíč 7,7x7,7x2cm;ks;KRAKEE spol. s r.o.;584.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.0;85.0;1;0.21;21.0;109.256;132.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
201;02201009;Krab. 8,5x8,5;ostatní;Krabička na klíč 8,5x8,5cm-výprodej;ks;KRAKEE spol. s r.o.;584.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.0;75.0;1;0.21;21.0;95.785;115.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
463;fin341;Krabička malá P;ostatní;Krabička na klíč malá - 7,5x7,5x2,5;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;95.0;1;0.21;21.0;118.76;143.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;93.14;112.7;0.21;;360;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
100;CSN029380.2;Kružek 14x10;ND HP;Kroužek 14x10 P1,2 (P6Tlm,P6,V8Pa);ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;1;0.21;21.0;1.24;1.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
65;TA20012;Kroužek 28x3,55;ND HP;Kroužek 28x3,55 hlavy PG1,2,4,6 V8L;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;1;0.21;21.0;6.446;7.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
96;TA20010;Kroužek 36x28;ND HP;Kroužek 36x28 (PN029283) P1,2,6Tlm;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;1;0.21;21.0;1.24;1.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
97;TA20011;Kroužek 6,9x1,8;ND HP;Kroužek 6,9x1,8 (PN029283) Ebur;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;1;0.21;21.0;1.24;1.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
95;TA20006;Kroužek 8x4;ND HP;Kroužek 8x4 (PN029283) P1,2,6Tlm;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;1;0.21;21.0;1.24;1.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
78;TA45000;Kroužek klíčový;ND HP;Kroužek klíčový V8L,V9,S5;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5;1.5;1;0.21;21.0;1.901;2.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
269;02269009;Kryt PVC HASIL;ND VODA;Kryt PVC uzávěru skříně HASIL;ks;HASIL a.s.;654.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;60.0;1;0.21;21.0;76.86;93.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
298;02298009;Kuželka vent.T2;ND HP;Kuželka ventilu T2H/T6H;ks;ESTO Cheb s.r.o.;6.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;100.0;1;0.21;21.0;128.182;155.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
242;02242002;Lano ventilové;ostatní;Lano ventilové prům.8mm délka 25m;ks;Lanex;757.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;416.02;416.02;1;0.21;21.0;533.636;645.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
259;02259000;Lano záchranné;ostatní;Lano záchranné PAD NPK 25m;ks;Výzbrojna požární ochrany;792.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;822.81;995.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
398;02398006;Lano záchytné;ostatní;Lano záchytné s oky a karabinou;ks;Výzbrojna požární ochrany;792.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;665.537;805.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
536;330000000874;Hlásič HH;ČIDLO;Magnetický držák GS571 HH;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.0;55.0;1;0.21;21.0;77.0;93.17;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
526;02526003;Mano;ND HP;Manometr P6Če/P6ČEa/P6ČE2;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;153.884;186.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
101;CSN021401.29;Matice M5;ND HP;Matice M5 P6Pa,Tlm,V8Pa;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;1;0.21;21.0;0.661;0.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
567;130003050008;Membr.poj S6Ko;ND HP;Membrána pojistného ventilu S6 Kodr;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;13.5;1;0.21;21.0;15.62;18.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
63;0240552280004;Mlhová clonka;ND HP;Mlhová clonka W10Hi1;ks;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;3.5;1;0.21;21.0;4.463;5.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
363;0240140147009;Nárz.arm.PG6Hi;ND HP;Náraz.armatura PG6Hi AL;ks;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.42;87.42;1;0.21;21.0;134.959;163.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
244;0240140147009;Nárz.arm.W+PG;ND HP;Náraz.armatura W+PG mosaz;ks;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105.83;105.83;1;0.21;21.0;134.959;163.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
215;02215006;Nást.pro klíč;ND VODA;Nástavec pro klíč k podzem.hydrantu;ks;Vodohospodářské opravny a;722.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.03;82.03;1;0.21;21.0;105.207;127.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
544;501161801530;Návl páky S30;ND HP;Návelk páky S30 - PVC kulatý;ks;AGROZET České Budějovice, a.s.;1325.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.92;10.92;1;0.21;21.0;40.331;48.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
200;0220000210005;Návl páky S30;ND HP;Návelk páky S30 - pryž plochý;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;40.331;48.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
210;2PA24936;Návl.nád.P,PG,V;ND HP;Návlek nádoby P,PG,V - Tlm,Pa,L,Le;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;46.116;55.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
211;2PA69904;Návl.nád.P2Tlm;ND HP;Návlek nádoby P2Tlm;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;1;0.21;21.0;6.446;7.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
552;002TA80017x;Obouvák barevný;reklama;Obouvák barevný (s dekorem);ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140.0;140.0;1;0.21;21.0;181.983;220.2;0.21;168.017;203.3;0.21;153.967;186.3;0.21;140.0;169.4;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
546;002TA80004;Obouvák červený;reklama;Obouvák červený;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0;64.0;1;0.21;21.0;89.587;108.4;0.21;76.777;92.9;0.21;70.413;85.2;0.21;63.967;77.4;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
518;02518008;Klobouk S30;ND HP;Ochranný kryt ventilu lahve S30;ks;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;150.0;181.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
102;2PA10855;Okénko EBUR;ND HP;Okénko EBUR P1,2,6 Tlm;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;2.0;1;0.21;21.0;2.562;3.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
3;02300009;Opravy HP;FA;Opravy HP SKP292492;výk;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
282;170001070003;Plomba ACETAT;ND HP;Plomba ACETAT C.11 (balení);ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;211.5;211.5;1;0.21;21.0;253.802;307.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;2.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
109;2PA45204;Poj.P1,2,6Tlm,;ND HP;Pojistka P1,2,6 Tlm, V6,V8Pa;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.61;8.61;1;0.21;21.0;16.694;20.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
76;AA00315;Poj.PG1,2L;ND HP;Pojistka PG1,2L;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;8.0;1;0.21;21.0;10.248;12.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
